,owner,culture,religion,hre,base_tax,base_production,trade_goods,base_manpower,capital,is_city,center_of_trade,name,province_id,trade_node,middle_x_pos,middle_y_pos
227,MBA,swahili,sunni,False,5,5,ivory,2,Mombasa,True,2,Mombasa,1202,zanzibar,3409.0,1457.0
228,MLI,swahili,sunni,False,4,4,iron,2,Malindi,True,1,Malindi,1203,zanzibar,3418.0,1438.0
229,MLI,swahili,sunni,False,3,3,ivory,1,Lamu,True,0,Lamu,1204,zanzibar,3437.0,1427.0
230,MDI,somali,sunni,False,4,4,ivory,2,Maqdishu,True,2,Mogadishu,1205,gulf_of_aden,3510.0,1356.0
231,MRE,somali,sunni,False,1,1,incense,1,Qardho,True,0,Qardho,1206,gulf_of_aden,3583.0,1249.0
232,OGD,somali,sunni,False,1,1,incense,1,Bale,False,0,Ogaden,1207,ethiopia,3490.0,1295.0
233,ADA,somali,sunni,False,1,1,livestock,1,Degehabur,True,0,Degehabur,1208,ethiopia,3496.0,1262.0
234,WAR,somali,sunni,False,4,4,slaves,2,Berbera,True,0,Berbera,1209,gulf_of_aden,3520.0,1236.0
235,NAP,neapolitan,catholic,False,8,8,grain,6,Napoli,False,2,Napoli,121,genua,3028.0,700.0
236,ETH,harari,sunni,False,1,1,grain,1,Dawaro,True,0,Dawaro,1210,ethiopia,3447.0,1280.0
237,ADA,harari,sunni,False,6,6,coffee,4,Harer,True,1,Harer,1211,gulf_of_aden,3453.0,1251.0
238,ADA,Unowned,sunni,False,5,5,incense,3,Zayla,True,2,Zeila,1212,gulf_of_aden,3481.0,1229.0
239,ETH,amhara,sunni,False,3,3,grain,3,Badeqe,True,0,Shoa,1213,ethiopia,3404.0,1245.0
240,ETH,amhara,coptic,False,2,2,grain,2,Hayq,True,0,Awsa,1214,ethiopia,3417.0,1217.0
241,ADA,afar,sunni,False,2,2,livestock,2,Tajura,True,0,Tajura,1215,gulf_of_aden,3471.0,1207.0
242,NUB,Unowned,Unowned,False,1,1,unknown,1,Takala,True,0,DarNuba,1216,ethiopia,3283.0,1211.0
243,Unowned,Unowned,Unowned,False,1,1,unknown,2,Alays,False,0,Fazughli,1217,ethiopia,3325.0,1238.0
244,WLY,sidamo,shamanism,False,2,2,coffee,2,Irgalem,True,0,Kefa,1218,ethiopia,3415.0,1296.0
245,DAR,tunjur,Unowned,False,1,1,unknown,1,Al-Fashir,True,1,Kordofan,1219,ethiopia,3200.0,1184.0
246,NAP,neapolitan,catholic,False,3,3,wine,2,Taranto,True,0,Apulia,122,venice,3080.0,717.0
247,ABB,nubian,sunni,False,1,1,livestock,2,Bayuda,True,0,DarJaal,1220,ethiopia,3305.0,1120.0
248,NUB,nubian,Unowned,False,1,1,unknown,1,Al-Ubayyid,True,0,Taqali,1221,ethiopia,3278.0,1170.0
249,ALO,nubian,coptic,False,1,1,grain,2,Gezira,True,0,Gezira,1222,ethiopia,3326.0,1165.0
250,ETH,amhara,coptic,False,2,2,coffee,2,Gojjam,True,0,Gojjam,1223,ethiopia,3394.0,1223.0
251,ETH,amhara,coptic,False,4,4,grain,2,Gondar,True,2,Gonder,1224,ethiopia,3400.0,1206.0
252,ALO,nubian,sunni,False,1,1,ivory,1,Qarri,True,0,Butana,1225,ethiopia,3353.0,1156.0
253,BEJ,beja,sunni,False,1,1,livestock,2,Taka,True,0,Taka,1226,ethiopia,3374.0,1136.0
254,ETH,tigray,Unowned,False,2,2,grain,3,Debarwa,True,0,Tigre,1227,ethiopia,3401.0,1171.0
255,ABB,nubian,shiite,False,2,1,grain,2,Dunqula,True,0,Dongola,1228,ethiopia,3297.0,1084.0
256,BEJ,beja,sunni,False,1,1,unknown,2,Berber,True,0,Berber,1229,ethiopia,3350.0,1094.0
257,NAP,sicilian,catholic,False,2,2,fish,2,Calabria,True,0,Calabria,123,genua,3061.0,750.0
258,MED,tigray,coptic,False,2,2,,1,Mitsiwa,True,0,Massawa,1230,gulf_of_aden,3415.0,1136.0
259,MAM,al_misr_arabic,sunni,False,2,2,livestock,1,Aswan,True,0,Aswan,1231,alexandria,3316.0,1009.0
260,MAM,beja,sunni,False,1,1,slaves,1,Suakin,True,0,Suakin,1232,gulf_of_aden,3387.0,1084.0
261,MAM,al_misr_arabic,sunni,False,1,1,livestock,1,Kharga,True,0,Kharga,1233,alexandria,3291.0,989.0
262,MAK,nubian,Unowned,False,2,2,livestock,2,QasrIbrim,True,0,QasrIbrim,1234,alexandria,3316.0,1029.0
263,SPA,polynesian,animism,False,1,1,unknown,1,Guam,True,0,Guam,1235,polynesia_node,5047.0,1081.0
264,Unowned,papuan,animism,False,1,1,unknown,1,Rabaul,False,0,Rabaul,1236,polynesia_node,5158.0,1458.0
265,Unowned,papuan,animism,False,1,1,unknown,1,Hanuabada,False,0,Hanuabada,1237,the_moluccas,5152.0,1556.0
266,Unowned,melanesian,animism,False,1,1,unknown,1,Solomon,False,0,SolomonIslands,1238,polynesia_node,5278.0,1531.0
267,Unowned,melanesian,animism,False,1,1,unknown,1,Vanuatu,False,0,Vanuatu,1239,polynesia_node,5425.0,1644.0
268,SIC,sicilian,catholic,False,6,6,fish,5,Messina,True,0,Messina,124,genua,3037.0,764.0
269,HAW,polynesian,animism,False,3,3,livestock,1,Kailua-Kona,True,0,Hawaii,1240,polynesia_node,341.0,1031.0
270,Unowned,polynesian,animism,False,1,1,unknown,1,Kiribati,False,0,Kiribati,1241,polynesia_node,92.0,1441.0
271,VIL,melanesian,animism,False,3,3,livestock,1,Viseisei,True,0,Fiji,1242,polynesia_node,5550.0,1683.0
272,SAM,polynesian,animism,False,3,3,cloth,2,Falealupo,True,0,Samoa,1243,polynesia_node,134.0,1621.0
273,Unowned,polynesian,animism,False,3,3,unknown,1,Tahiti,False,0,Tahiti,1244,polynesia_node,605.0,1701.0
274,Unowned,papuan,animism,False,1,1,unknown,1,Manokwari,False,0,Manokwari,1245,the_moluccas,4882.0,1391.0
275,Unowned,maori,animism,False,1,1,gems,1,Hokitika,False,0,AtaWhenua,1246,polynesia_node,5471.0,1982.0
276,GEN,sardinian,catholic,True,3,3,naval_supplies,2,Bastia,True,0,Corsica,1247,genua,2947.0,682.0
277,DGL,malayalam,sunni,False,2,2,,1,Malé,True,0,Maldives,1248,comorin_cape,3944.0,1349.0
278,SOK,jukun,Unowned,False,1,1,unknown,1,Kwararafa,True,0,Yola,1249,katsina,2976.0,1258.0
279,SIC,sicilian,catholic,False,5,5,wine,3,Palermo,True,1,Palermo,125,genua,3018.0,763.0
280,Unowned,Unowned,Unowned,False,0,0,,0,Vanern,False,0,Vanern,1250,,3010.0,338.0
281,Unowned,Unowned,Unowned,False,0,0,,0,Vattern,False,0,Vattern,1251,,3030.0,351.0
282,Unowned,Unowned,Unowned,False,0,0,,0,GulfofBothnia,False,0,GulfofBothnia,1252,,3139.0,215.0
283,Unowned,Unowned,Unowned,False,0,0,,0,AlandsHav,False,0,AlandsHav,1253,,3130.0,290.0
284,Unowned,Unowned,Unowned,False,0,0,,0,GulfofFinland,False,0,GulfofFinland,1254,,3224.0,312.0
285,Unowned,Unowned,Unowned,False,0,0,,0,WesternBalticSea,False,0,WesternBalticSea,1255,,3085.0,364.0
286,Unowned,Unowned,Unowned,False,0,0,,0,GulfofRiga,False,0,GulfofRiga,1256,,3169.0,363.0
287,Unowned,Unowned,Unowned,False,0,0,,0,SouthernBalticSea,False,0,SouthernBalticSea,1257,,3049.0,426.0
288,Unowned,Unowned,Unowned,False,0,0,,0,Oresund,False,0,Oresund,1258,,2984.0,421.0
289,Unowned,Unowned,Unowned,False,0,0,,0,Kattegat,False,0,Kattegat,1259,,2971.0,376.0
290,SIC,maltese,catholic,False,3,3,fish,2,Mdina,True,0,Malta,126,genua,3029.0,798.0
291,Unowned,Unowned,Unowned,False,0,0,,0,PeipsiJarv,False,0,PeipsiJarv,1260,,3235.0,348.0
292,Unowned,Unowned,Unowned,False,0,0,,0,Ladoga,False,0,Ladoga,1261,,3297.0,293.0
293,Unowned,Unowned,Unowned,False,0,0,,0,Onega,False,0,Onega,1262,,3346.0,260.0
294,Unowned,Unowned,Unowned,False,0,0,,0,WhiteSea,False,0,WhiteSea,1263,,3550.0,71.0
295,Unowned,Unowned,Unowned,False,0,0,,0,LofotenSea,False,0,LofotenSea,1264,,3121.0,51.0
296,Unowned,Unowned,Unowned,False,0,0,,0,NorthernNorwegianSea,False,0,NorthernNorwegianSea,1265,,2976.0,101.0
297,Unowned,Unowned,Unowned,False,0,0,,0,SouthernNorwegianSea,False,0,SouthernNorwegianSea,1266,north_sea,2894.0,338.0
298,Unowned,Unowned,Unowned,False,0,0,,0,Skagerrack,False,0,Skagerrack,1267,,2956.0,346.0
299,Unowned,Unowned,Unowned,False,0,0,,0,HelgolandBight,False,0,HelgolandBight,1268,,2923.0,423.0
300,Unowned,Unowned,Unowned,False,0,0,,0,CoastofHolland,False,0,CoastofHolland,1269,english_channel,2869.0,471.0
301,SAR,sardinian,catholic,False,3,3,fish,2,Sassari,True,0,Sassari,127,genua,2945.0,710.0
302,Unowned,Unowned,Unowned,False,0,0,,0,DoggerBank,False,0,DoggerBank,1270,english_channel,2827.0,467.0
303,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofDover,False,0,StraitsofDover,1271,english_channel,2810.0,524.0
304,Unowned,Unowned,Unowned,False,0,0,,0,TheChannel,False,0,TheChannel,1272,,2759.0,536.0
305,Unowned,Unowned,Unowned,False,1,1,unknown,1,Taveta,False,0,Taveta,1273,african_great_lakes,3384.0,1440.0
306,Unowned,Unowned,Unowned,False,0,0,,0,CoastofBritanny,False,0,CoastofBritanny,1274,,2721.0,564.0
307,Unowned,Unowned,Unowned,False,0,0,,0,QuiberonBay,False,0,QuiberonBay,1275,,2763.0,595.0
308,Unowned,Unowned,Unowned,False,0,0,,0,CoteD'Argent,False,0,CoteD'Argent,1276,bordeaux,2764.0,637.0
309,Unowned,Unowned,Unowned,False,0,0,,0,BayofBiscay,False,0,BayofBiscay,1277,,2714.0,600.0
310,Unowned,Unowned,Unowned,False,0,0,,0,CantabrianSea,False,0,CantabrianSea,1278,,2708.0,643.0
311,Unowned,Unowned,Unowned,False,0,0,,0,Tyne,False,0,Tyne,1279,,2806.0,423.0
312,HAB,Unowned,catholic,True,4,3,iron,3,Klagenfurt,True,0,Karnten,128,,3029.0,593.0
313,Unowned,Unowned,Unowned,False,0,0,,0,FirthofForth,False,0,FirthofForth,1280,north_sea,2776.0,388.0
314,Unowned,Unowned,Unowned,False,0,0,,0,TheNorthSea,False,0,TheNorthSea,1281,north_sea,2814.0,314.0
315,Unowned,Unowned,Unowned,False,0,0,,0,MorayFirth,False,0,MorayFirth,1282,north_sea,2764.0,350.0
316,Unowned,Unowned,Unowned,False,0,0,,0,NorthChannel,False,0,NorthChannel,1283,,2680.0,353.0
317,Unowned,Unowned,Unowned,False,0,0,,0,IrishSea,False,0,IrishSea,1284,,2727.0,443.0
318,Unowned,Unowned,Unowned,False,0,0,,0,St,False,0,St,1285,,2719.0,522.0
319,Unowned,Unowned,Unowned,False,0,0,,0,DonegalBay,False,0,DonegalBay,1286,,2631.0,409.0
320,Unowned,Unowned,Unowned,False,0,0,,0,DingleBay,False,0,DingleBay,1287,,2611.0,471.0
321,Unowned,Unowned,Unowned,False,0,0,,0,CelticSea,False,0,CelticSea,1288,,2657.0,520.0
322,Unowned,Unowned,Unowned,False,0,0,,0,WesternApproaches,False,0,WesternApproaches,1289,,2659.0,569.0
323,HAB,slovene,catholic,True,4,4,livestock,2,Laibach,True,0,Krain,129,venice,3033.0,609.0
324,Unowned,Unowned,Unowned,False,0,0,,0,FinisterreBay,False,0,FinisterreBay,1290,,2646.0,626.0
325,Unowned,Unowned,Unowned,False,0,0,,0,LusitanianSea,False,0,LusitanianSea,1291,,2619.0,687.0
326,Unowned,Unowned,Unowned,False,0,0,,0,GulfofCadiz,False,0,GulfofCadiz,1292,,2635.0,764.0
327,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofGibraltar,False,0,StraitsofGibraltar,1293,sevilla,2708.0,806.0
328,Unowned,Unowned,Unowned,False,0,0,,0,GulfofAlmeira,False,0,GulfofAlmeira,1294,,2776.0,787.0
329,Unowned,Unowned,Unowned,False,0,0,,0,GulfofValencia,False,0,GulfofValencia,1295,valencia,2823.0,735.0
330,Unowned,Unowned,Unowned,False,0,0,,0,GulfofLion,False,0,GulfofLion,1296,,2862.0,692.0
331,Unowned,Unowned,Unowned,False,0,0,,0,CoteD'Azur,False,0,CoteD'Azur,1297,,2906.0,683.0
332,Unowned,Unowned,Unowned,False,0,0,,0,LigurianSea,False,0,LigurianSea,1298,genua,2944.0,674.0
333,Unowned,Unowned,Unowned,False,0,0,,0,CoastoftheFaroes,False,0,CoastoftheFaroes,1299,,2739.0,301.0
334,SHL,danish,catholic,False,4,4,livestock,3,Slesvig,True,0,Slesvig,13,,2948.0,426.0
335,VEN,dalmatian,catholic,False,2,3,,3,Pula,True,1,Istria,130,venice,3027.0,626.0
336,Unowned,Unowned,Unowned,False,0,0,,0,WesternMediterranean,False,0,WesternMediterranean,1300,,2899.0,722.0
337,Unowned,Unowned,Unowned,False,0,0,,0,BarbaryCoast,False,0,BarbaryCoast,1301,,2864.0,762.0
338,Unowned,Unowned,Unowned,False,0,0,,0,CapeBon,False,0,CapeBon,1302,,2959.0,760.0
339,Unowned,Unowned,Unowned,False,0,0,,0,TyrreneanSea,False,0,TyrreneanSea,1303,,2991.0,705.0
340,Unowned,Unowned,Unowned,False,0,0,,0,BayofNaples,False,0,BayofNaples,1304,,3021.0,734.0
341,Unowned,Unowned,Unowned,False,0,0,,0,GulfofGabes,False,0,GulfofGabes,1305,,3009.0,814.0
342,POR,yorumba,catholic,False,1,1,unknown,1,SaoTomel,True,0,SaoTomel,1306,ivory_coast,2914.0,1384.0
343,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofMessina,False,0,StraitsofMessina,1307,,3074.0,782.0
344,Unowned,Unowned,Unowned,False,0,0,,0,GulfofVenice,False,0,GulfofVenice,1308,venice,3019.0,639.0
345,Unowned,Unowned,Unowned,False,0,0,,0,AdriaticSea,False,0,AdriaticSea,1309,,3056.0,678.0
346,CRO,croatian,catholic,False,3,3,cloth,1,Zagreb,True,0,Zagorje,131,ragusa,3056.0,616.0
347,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofOtranto,False,0,StraitsofOtranto,1310,,3092.0,701.0
348,Unowned,Unowned,Unowned,False,0,0,,0,GulfofTaranto,False,0,GulfofTaranto,1311,,3099.0,752.0
349,Unowned,Unowned,Unowned,False,0,0,,0,IonianSea,False,0,IonianSea,1312,,3134.0,790.0
350,Unowned,Unowned,Unowned,False,0,0,,0,GulfofSirte,False,0,GulfofSirte,1313,,3097.0,853.0
351,Unowned,Unowned,Unowned,False,0,0,,0,GulfofTobruk,False,0,GulfofTobruk,1314,,3186.0,844.0
352,Unowned,Unowned,Unowned,False,0,0,,0,BayofAlexandrian,False,0,BayofAlexandrian,1315,,3256.0,858.0
353,Unowned,Unowned,Unowned,False,0,0,,0,PalestinianCoast,False,0,PalestinianCoast,1316,,3328.0,851.0
354,Unowned,Unowned,Unowned,False,0,0,,0,GulfofCyprus,False,0,GulfofCyprus,1317,,3326.0,799.0
355,HUN,slovak,catholic,False,3,4,copper,2,Spiš,True,0,Spis,1318,pest,3119.0,551.0
356,Unowned,Unowned,Unowned,False,0,0,,0,AegeanSea,False,0,AegeanSea,1319,constantinople,3203.0,759.0
357,HAB,austrian,catholic,True,4,4,grain,3,Judenburg,True,0,Steiermark,132,,3031.0,580.0
358,Unowned,Unowned,Unowned,False,0,0,,0,SeaofMarmara,False,0,SeaofMarmara,1320,constantinople,3241.0,712.0
359,Unowned,Unowned,Unowned,False,0,0,,0,GulfofVarna,False,0,GulfofVarna,1321,,3284.0,666.0
360,Unowned,Unowned,Unowned,False,0,0,,0,GulfofOdessa,False,0,GulfofOdessa,1322,crimea,3302.0,621.0
361,Unowned,Unowned,Unowned,False,0,0,,0,SeaofAzov,False,0,SeaofAzov,1323,crimea,3375.0,605.0
362,Unowned,Unowned,Unowned,False,0,0,,0,EasternBlackSea,False,0,EasternBlackSea,1324,,3393.0,666.0
363,Unowned,Unowned,Unowned,False,0,0,,0,LakeBalaton,False,0,LakeBalaton,1325,,3082.0,593.0
364,Unowned,Unowned,Unowned,False,0,0,,0,CaspianSea,False,0,CaspianSea,1326,,3600.0,688.0
365,Unowned,Unowned,Unowned,False,0,0,,0,AralSea,False,0,AralSea,1327,,3745.0,625.0
366,Unowned,Unowned,Unowned,False,0,0,,0,GulfofSuez,False,0,GulfofSuez,1328,gulf_of_aden,3349.0,954.0
367,Unowned,Unowned,Unowned,False,0,0,,0,RedSea,False,0,RedSea,1329,gulf_of_aden,3400.0,1044.0
368,HAB,austrian,catholic,True,4,4,grain,3,Linz,True,0,Linz,133,,3034.0,555.0
369,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofObokk,False,0,StraitsofObokk,1330,gulf_of_aden,3480.0,1196.0
370,Unowned,Unowned,Unowned,False,0,0,,0,BalelMandeb,False,0,BalelMandeb,1331,gulf_of_aden,3549.0,1195.0
371,Unowned,Unowned,Unowned,False,0,0,,0,CoastofMascate,False,0,CoastofMascate,1332,hormuz,3739.0,1010.0
372,Unowned,Unowned,Unowned,False,0,0,,0,MascateCoast,False,0,MascateCoast,1333,,3731.0,1088.0
373,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofHormuz,False,0,StraitsofHormuz,1334,hormuz,3674.0,980.0
374,Unowned,Unowned,Unowned,False,0,0,,0,PersianGulf,False,0,PersianGulf,1335,basra,3595.0,935.0
375,Unowned,Unowned,Unowned,False,0,0,,0,GulfofIndus,False,0,GulfofIndus,1336,,3815.0,1017.0
376,Unowned,Unowned,Unowned,False,0,0,,0,GulfofGujarat,False,0,GulfofGujarat,1337,,3884.0,1047.0
377,Unowned,Unowned,Unowned,False,0,0,,0,LaquediveIslands,False,0,LaquediveIslands,1338,,3913.0,1102.0
378,Unowned,Unowned,Unowned,False,0,0,,0,CoastofMalabar,False,0,CoastofMalabar,1339,,3942.0,1191.0
379,HAB,austrian,catholic,True,6,6,wine,6,Wien,True,2,Wien,134,,3062.0,567.0
380,Unowned,Unowned,Unowned,False,0,0,,0,ComorinCape,False,0,ComorinCape,1340,comorin_cape,3996.0,1270.0
381,Unowned,Unowned,Unowned,False,0,0,,0,CoastofCaramandel,False,0,CoastofCaramandel,1341,,4080.0,1189.0
382,Unowned,Unowned,Unowned,False,0,0,,0,CoastofOrissa,False,0,CoastofOrissa,1342,,4124.0,1117.0
383,Unowned,Unowned,Unowned,False,0,0,,0,GangesDelta,False,0,GangesDelta,1343,ganges_delta,4200.0,1056.0
384,Unowned,Unowned,Unowned,False,0,0,,0,AkyabBay,False,0,AkyabBay,1344,,4241.0,1099.0
385,Unowned,Unowned,Unowned,False,0,0,,0,IrrawadyDelta,False,0,IrrawadyDelta,1345,,4294.0,1153.0
386,Unowned,Unowned,Unowned,False,0,0,,0,AndamanSea,False,0,AndamanSea,1346,,4209.0,1182.0
387,Unowned,Unowned,Unowned,False,0,0,,0,MerguiArchipelago,False,0,MerguiArchipelago,1347,,4298.0,1219.0
388,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofMalacca,False,0,StraitsofMalacca,1348,,4328.0,1312.0
389,Unowned,Unowned,Unowned,False,0,0,,0,NicobarIsles,False,0,NicobarIsles,1349,,4244.0,1266.0
390,HUN,hungarian,catholic,False,3,3,grain,2,Sopron,True,0,Sopron,135,pest,3068.0,581.0
391,Unowned,Unowned,Unowned,False,0,0,,0,CoastofAtjeh,False,0,CoastofAtjeh,1350,,4283.0,1351.0
392,Unowned,Unowned,Unowned,False,0,0,,0,CoastofSumatra,False,0,CoastofSumatra,1351,,4335.0,1431.0
393,Unowned,Unowned,Unowned,False,0,0,,0,ChristmasIsland,False,0,ChristmasIsland,1352,,4400.0,1502.0
394,Unowned,Unowned,Unowned,False,0,0,,0,CoastofJava,False,0,CoastofJava,1353,,4464.0,1547.0
395,Unowned,Unowned,Unowned,False,0,0,,0,CoastofSurabaya,False,0,CoastofSurabaya,1354,,4563.0,1555.0
396,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofLombok,False,0,StraitsofLombok,1355,,4622.0,1552.0
397,Unowned,Unowned,Unowned,False,0,0,,0,TimorSea,False,0,TimorSea,1356,,4720.0,1569.0
398,Unowned,Unowned,Unowned,False,0,0,,0,TheMoluccas,False,0,TheMoluccas,1357,the_moluccas,4713.0,1487.0
399,Unowned,Unowned,Unowned,False,0,0,,0,JavaSea,False,0,JavaSea,1358,,4604.0,1481.0
400,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofMakassar,False,0,StraitsofMakassar,1359,,4657.0,1385.0
401,DAL,dalmatian,catholic,False,4,3,wool,2,Split,True,0,Dalmatia,136,ragusa,3060.0,659.0
402,Unowned,Unowned,Unowned,False,0,0,,0,KarimataStrait,False,0,KarimataStrait,1360,,4503.0,1453.0
403,Unowned,Unowned,Unowned,False,0,0,,0,StraitsofJohore,False,0,StraitsofJohore,1361,malacca,4440.0,1396.0
404,Unowned,Unowned,Unowned,False,0,0,,0,MalayanSea,False,0,MalayanSea,1362,,4438.0,1332.0
405,Unowned,Unowned,Unowned,False,0,0,,0,CoastofSarawk,False,0,CoastofSarawk,1363,,4535.0,1339.0
406,Unowned,Unowned,Unowned,False,0,0,,0,MekongDelta,False,0,MekongDelta,1364,,4424.0,1263.0
407,Unowned,Unowned,Unowned,False,0,0,,0,GulfofSiam,False,0,GulfofSiam,1365,gulf_of_siam,4389.0,1221.0
408,Unowned,Unowned,Unowned,False,0,0,,0,CamRahBay,False,0,CamRahBay,1366,,4511.0,1232.0
409,Unowned,Unowned,Unowned,False,0,0,,0,SouthChinaSea,False,0,SouthChinaSea,1367,,4558.0,1253.0
410,Unowned,Unowned,Unowned,False,0,0,,0,CoastofBrunei,False,0,CoastofBrunei,1368,,4630.0,1275.0
411,Unowned,Unowned,Unowned,False,0,0,,0,CoastofAnnam,False,0,CoastofAnnam,1369,,4533.0,1159.0
412,RAG,dalmatian,catholic,False,5,6,salt,3,Ragusa,True,2,Ragusa,137,ragusa,3082.0,671.0
413,Unowned,Unowned,Unowned,False,0,0,,0,GulfofTonkin,False,0,GulfofTonkin,1370,,4509.0,1087.0
414,Unowned,Unowned,Unowned,False,0,0,,0,GuanghouBay,False,0,GuanghouBay,1371,canton,4612.0,1057.0
415,Unowned,Unowned,Unowned,False,0,0,,0,TaiwanStrait,False,0,TaiwanStrait,1372,,4686.0,989.0
416,Unowned,Unowned,Unowned,False,0,0,,0,YangTseDelta,False,0,YangTseDelta,1373,,4716.0,884.0
417,Unowned,Unowned,Unowned,False,0,0,,0,YellowSea,False,0,YellowSea,1374,,4751.0,801.0
418,Unowned,Unowned,Unowned,False,0,0,,0,KoreaBay,False,0,KoreaBay,1375,,4730.0,748.0
419,Unowned,Unowned,Unowned,False,0,0,,0,SouthKoreanSea,False,0,SouthKoreanSea,1376,nippon,4843.0,804.0
420,Unowned,Unowned,Unowned,False,0,0,,0,NorthKoreanSea,False,0,NorthKoreanSea,1377,,4822.0,744.0
421,Unowned,Unowned,Unowned,False,0,0,,0,CoastofOlga,False,0,CoastofOlga,1378,,4862.0,693.0
422,Unowned,Unowned,Unowned,False,0,0,,0,TatarStraits,False,0,TatarStraits,1379,,5008.0,516.0
423,MON,serbian,orthodox,False,2,2,livestock,1,Zabljak,True,0,Zeta,138,ragusa,3113.0,672.0
424,Unowned,Unowned,Unowned,False,0,0,,0,AmurDelta,False,0,AmurDelta,1380,,4944.0,425.0
425,Unowned,Unowned,Unowned,False,0,0,,0,BajofAyan,False,0,BajofAyan,1381,,5132.0,360.0
426,Unowned,Unowned,Unowned,False,0,0,,0,BayofKomenskoie,False,0,BayofKomenskoie,1382,,5294.0,287.0
427,Unowned,Unowned,Unowned,False,0,0,,0,CoastofKamchatska,False,0,CoastofKamchatska,1383,,5123.0,418.0
428,Unowned,Unowned,Unowned,False,0,0,,0,OktothskSea,False,0,OktothskSea,1384,,4998.0,403.0
429,Unowned,Unowned,Unowned,False,0,0,,0,CoastSahkalin,False,0,CoastSahkalin,1385,,5080.0,526.0
430,Unowned,Unowned,Unowned,False,0,0,,0,SoyaStrait,False,0,SoyaStrait,1386,,4983.0,615.0
431,Unowned,Unowned,Unowned,False,0,0,,0,TsugaruStrait,False,0,TsugaruStrait,1387,,4988.0,694.0
432,Unowned,Unowned,Unowned,False,0,0,,0,SeaofJapan,False,0,SeaofJapan,1388,,4892.0,762.0
433,Unowned,Unowned,Unowned,False,0,0,,0,AmakusaSea,False,0,AmakusaSea,1389,,4795.0,869.0
434,HRZ,bosnian,catholic,False,3,3,wool,2,Hum,True,0,Hum,139,ragusa,3076.0,654.0
435,Unowned,Unowned,Unowned,False,0,0,,0,SettoInlandSea,False,0,SettoInlandSea,1390,,4873.0,871.0
436,Unowned,Unowned,Unowned,False,0,0,,0,TokaiSea,False,0,TokaiSea,1391,,4938.0,846.0
437,Unowned,Unowned,Unowned,False,0,0,,0,RyukyuIslands,False,0,RyukyuIslands,1392,,4781.0,952.0
438,Unowned,Unowned,Unowned,False,0,0,,0,LuzonStrait,False,0,LuzonStrait,1393,,4697.0,1067.0
439,Unowned,Unowned,Unowned,False,0,0,,0,ParacelIslands,False,0,ParacelIslands,1394,,4612.0,1148.0
440,Unowned,Unowned,Unowned,False,0,0,,0,ManilaBay,False,0,ManilaBay,1395,,4664.0,1176.0
441,Unowned,Unowned,Unowned,False,0,0,,0,CoastofLuzon,False,0,CoastofLuzon,1396,,4755.0,1069.0
442,Unowned,Unowned,Unowned,False,0,0,,0,GulfofLeyte,False,0,GulfofLeyte,1397,philippines,4732.0,1224.0
443,Unowned,Unowned,Unowned,False,0,0,,0,SuluSea,False,0,SuluSea,1398,,4702.0,1313.0
444,Unowned,Unowned,Unowned,False,0,0,,0,SeaofCelebes,False,0,SeaofCelebes,1399,,4732.0,1375.0
445,DAN,danish,catholic,False,5,5,fish,4,Odense,True,0,Fyn,14,,2968.0,417.0
446,TUR,bosnian,orthodox,False,3,3,salt,1,Bosnia,True,0,Bosnia,140,ragusa,3087.0,633.0
447,Unowned,Unowned,Unowned,False,0,0,,0,SeaofTernete,False,0,SeaofTernete,1400,,4821.0,1398.0
448,Unowned,Unowned,Unowned,False,0,0,,0,SeaofBanda,False,0,SeaofBanda,1401,,4797.0,1508.0
449,Unowned,Unowned,Unowned,False,0,0,,0,PhilipineSea,False,0,PhilipineSea,1402,,4812.0,1277.0
450,Unowned,Unowned,Unowned,False,0,0,,0,PalauIslands,False,0,PalauIslands,1403,,4938.0,1304.0
451,Unowned,Unowned,Unowned,False,0,0,,0,BiakBay,False,0,BiakBay,1404,,4983.0,1371.0
452,Unowned,Unowned,Unowned,False,0,0,,0,VilianStrait,False,0,VilianStrait,1405,,5140.0,1463.0
453,Unowned,Unowned,Unowned,False,0,0,,0,TrobrianIslands,False,0,TrobrianIslands,1406,,5205.0,1597.0
454,Unowned,Unowned,Unowned,False,0,0,,0,TorresStrait,False,0,TorresStrait,1407,,5099.0,1609.0
455,Unowned,Unowned,Unowned,False,0,0,,0,ArafuamSea,False,0,ArafuamSea,1408,,4801.0,1593.0
456,Unowned,Unowned,Unowned,False,0,0,,0,KolepomBay,False,0,KolepomBay,1409,,4911.0,1498.0
457,SER,serbian,orthodox,False,3,3,grain,2,Smederevo,True,0,Serbia,141,ragusa,3128.0,643.0
458,Unowned,Unowned,Unowned,False,0,0,,0,GulfofCarpentaria,False,0,GulfofCarpentaria,1410,,4950.0,1593.0
